max,min,mean,std,median
175.0000,168.8000,171.0400,1.9588,170.4000
174.6000,166.2000,170.7150,2.1137,170.3000
175.0000,168.0000,171.0500,1.7575,170.6000
175.0000,166.2000,170.8900,2.2455,170.8000
174.8000,166.2000,170.6200,2.2319,170.8000
175.0000,166.2000,170.9950,1.9486,170.6000
174.6000,166.2000,170.6300,2.0530,170.2000
175.0000,163.6000,170.5750,2.4327,170.2000
175.0000,166.2000,170.6200,2.0599,170.5000
175.0000,166.2000,170.9500,1.9551,170.5000
175.0000,166.2000,170.7400,2.4221,170.9000
175.0000,161.0000,170.7850,2.6818,170.3000
174.6000,168.6000,171.1950,1.7361,171.2000
175.0000,163.4000,170.8950,2.3055,170.7000
175.0000,166.2000,171.0150,2.1562,171.0000
174.6000,166.2000,170.7500,1.8993,170.4000
174.6000,168.8000,170.8600,1.8541,170.2000
174.6000,166.2000,170.8300,2.1305,170.6000
174.6000,168.8000,170.8750,1.6866,170.4000
175.0000,168.2000,171.0100,1.7587,170.4000
174.2000,166.2000,170.9050,2.0899,170.7000
175.0000,166.2000,170.7400,1.9473,170.3000
174.6000,166.2000,170.7950,2.0160,170.5000
175.0000,166.2000,170.8800,2.3679,170.5000
175.0000,168.8000,171.2800,1.7685,171.0000
174.6000,166.2000,171.1050,1.9430,171.0000
174.6000,166.2000,170.7600,1.7661,170.1000
174.6000,164.8000,170.4950,2.3422,170.4000
175.0000,166.2000,170.9050,2.2308,170.2000
174.6000,168.8000,171.2850,1.7853,171.0000
175.0000,166.2000,170.8500,2.1634,170.2000
174.6000,166.2000,170.9350,2.1305,170.9000
175.0000,166.2000,171.1500,2.2207,171.1000
175.0000,168.2000,170.9350,1.8959,170.5000
175.0000,165.0000,170.9600,2.3123,171.0000
175.0000,166.2000,170.9900,2.3709,171.1000
174.6000,166.2000,170.7650,2.1081,170.3000
175.0000,166.2000,170.8350,2.0674,170.5000
174.6000,166.2000,171.1850,2.0916,171.0000
175.0000,166.2000,170.6200,2.3508,170.2000
174.2000,166.2000,170.7550,2.2121,170.9000
175.0000,166.2000,170.7950,2.4290,170.6000
175.0000,165.8000,171.1700,2.2889,171.1000
175.0000,166.2000,170.9950,2.2731,170.8000
175.0000,166.2000,171.0800,1.8654,171.2000
175.0000,168.8000,171.1150,1.6857,171.2000
175.0000,166.2000,171.2100,2.1563,171.2000
174.4000,166.2000,170.8750,1.8265,170.4000
174.6000,168.8000,171.2250,1.7988,170.4000
174.6000,167.2000,170.8400,2.0904,170.2000
175.0000,168.8000,171.0750,1.6376,171.1000
174.8000,166.2000,170.7150,2.2179,170.8000
175.0000,166.2000,170.8400,2.0274,170.9000
175.0000,166.2000,170.8600,2.1774,170.6000
175.0000,166.2000,170.9200,2.3660,170.7000
174.8000,161.0000,170.7350,3.0316,170.7000
175.0000,168.4000,171.2400,1.8336,171.3000
175.0000,168.2000,171.0150,1.9280,170.3000
175.0000,166.2000,171.0350,2.1311,170.8000
174.2000,166.2000,170.7500,2.0344,170.2000
175.0000,166.2000,170.7950,1.8708,170.9000
175.0000,166.8000,170.8950,1.8706,170.8000
175.0000,166.2000,170.5600,2.1945,170.4000
175.0000,166.2000,170.8450,2.1002,170.8000
175.0000,166.2000,170.5300,2.4198,170.2000
175.0000,166.2000,170.7350,2.2633,170.4000
175.0000,166.2000,170.7400,2.2558,170.8000
175.0000,166.2000,171.0850,2.1895,171.1000
174.6000,166.6000,170.8850,1.9371,170.4000
175.0000,166.2000,170.7750,2.0685,170.4000
174.6000,166.2000,170.8800,2.2988,170.6000
174.6000,166.2000,170.9400,1.8848,170.3000
175.0000,165.4000,171.0200,2.2615,171.0000
174.6000,166.2000,170.9900,2.0356,171.2000
174.8000,166.2000,170.9550,2.4616,171.1000
175.0000,168.8000,171.2100,1.8767,171.2000
174.2000,166.2000,171.1150,1.8312,171.0000
175.0000,165.0000,170.7350,2.3856,170.6000
175.0000,166.2000,171.1900,2.0024,171.1000
175.0000,166.2000,170.8600,2.2600,171.4000
175.0000,166.2000,171.3300,2.1476,171.2000
174.6000,166.2000,170.7600,1.8805,170.4000
174.8000,166.2000,171.0550,2.3321,171.2000
175.0000,166.0000,170.7450,2.2985,170.4000
175.0000,168.8000,170.8550,1.7479,170.2000
175.0000,166.2000,170.7500,2.1885,170.3000
174.6000,166.2000,170.8750,2.2597,171.1000
175.0000,168.8000,170.9100,1.7423,170.2000
175.0000,166.2000,170.9500,2.4271,170.8000
174.6000,168.8000,171.1150,1.8055,170.7000
174.6000,166.2000,171.0550,1.9867,170.6000
174.4000,166.2000,170.9450,2.0911,171.1000
174.6000,168.8000,171.2150,1.7811,171.1000
175.0000,166.2000,170.7700,2.2693,170.4000
175.0000,168.2000,171.0700,1.9299,170.5000
175.0000,165.6000,171.1750,2.2737,171.0000
175.0000,166.2000,170.8450,2.1237,170.5000
174.8000,164.8000,171.2200,2.1492,170.9000
175.0000,166.8000,171.1150,2.0155,171.0000
175.0000,166.2000,170.9600,2.2895,170.5000
174.6000,168.8000,171.0900,1.8135,171.1000
175.0000,166.2000,170.8400,2.4424,170.7000
174.4000,166.2000,170.6550,2.0520,170.3000
175.0000,163.8000,170.6700,2.5508,170.2000
175.0000,167.6000,171.0850,1.7985,170.4000
175.0000,166.2000,170.9200,2.1745,171.0000
174.4000,166.2000,171.2250,2.0636,171.2000
175.0000,166.2000,171.2050,2.0844,170.9000
174.6000,166.2000,171.0000,2.0794,171.0000
174.6000,166.2000,170.9850,1.9310,170.8000
174.2000,166.2000,170.8900,2.0550,170.2000
174.4000,168.6000,171.0900,1.9364,170.5000
174.4000,166.2000,170.6450,2.4399,170.8000
175.0000,162.8000,170.8550,2.6276,170.8000
175.0000,168.8000,171.2800,1.8153,171.3000
175.0000,166.4000,170.9100,2.0604,170.5000
175.0000,166.2000,170.9900,2.0291,170.5000
175.0000,166.2000,170.7150,2.1817,170.1000
175.0000,166.2000,170.9550,2.2259,171.2000
175.0000,166.2000,171.0200,2.3077,171.4000
175.0000,163.4000,170.4000,2.6227,170.2000
173.8000,169.2000,171.1550,1.5304,170.9000
174.8000,166.2000,170.7950,2.0520,170.8000
174.8000,166.2000,170.9300,2.0551,170.3000
174.6000,166.2000,171.2400,1.9791,171.0000
174.4000,166.2000,170.6100,2.0703,170.1000
174.6000,168.8000,171.0050,1.7098,170.2000
174.6000,166.2000,170.9350,2.3125,170.9000
174.6000,168.8000,171.2700,1.5921,170.8000
174.6000,168.8000,171.0150,1.7242,170.6000
175.0000,166.2000,170.7900,2.2989,170.4000
175.0000,166.6000,171.0600,1.9841,170.8000
175.0000,166.2000,170.5850,2.1431,170.1000
174.6000,166.2000,170.9100,2.3553,171.0000
175.0000,166.2000,170.8350,2.2457,170.7000
175.0000,162.8000,170.8300,2.4393,170.3000
175.0000,166.2000,170.8850,2.2749,170.8000
174.6000,166.2000,170.9950,2.1639,170.3000
175.0000,166.2000,171.1850,2.0186,171.1000
175.0000,166.2000,170.9300,2.0792,170.1000
175.0000,166.2000,170.7800,2.1298,170.0000
175.0000,166.2000,170.8650,2.0081,170.2000
175.0000,166.2000,170.8700,1.9403,170.1000
