max,min,mean,std,median
174.8000,129.6000,161.6700,11.2782,163.0000
174.4000,139.6000,164.2400,9.1482,168.4000
174.4000,136.6000,162.7750,9.8570,164.7000
174.2000,133.2000,163.2550,9.8255,166.5000
174.0000,138.4000,163.0750,9.8899,166.1000
174.4000,139.4000,163.5100,9.3063,165.9000
174.4000,131.6000,161.8350,11.1409,165.2000
174.2000,138.4000,163.4600,9.5183,166.6000
174.6000,130.8000,163.5500,10.6149,168.0000
174.4000,127.2000,162.9600,11.2104,166.8000
174.6000,137.0000,162.7900,9.6276,165.6000
174.0000,131.4000,163.6850,9.9122,166.7000
175.0000,136.6000,163.2050,10.0831,165.4000
174.4000,138.4000,163.0700,9.4293,164.9000
174.0000,134.0000,162.9400,10.1204,165.8000
174.4000,136.0000,163.4550,10.0167,166.9000
174.2000,136.0000,164.6400,8.7947,167.0000
173.8000,132.2000,162.8350,9.9167,165.8000
174.4000,136.2000,163.6200,10.2255,166.6000
174.6000,135.0000,163.7650,9.6947,166.8000
174.0000,132.4000,163.2300,10.1565,166.6000
174.6000,137.8000,163.5550,9.7169,166.8000
174.8000,134.4000,164.0550,9.9315,167.9000
174.4000,138.0000,164.9500,8.8159,168.0000
174.4000,134.4000,163.7000,10.4445,167.3000
174.6000,138.6000,164.0450,8.8940,165.9000
174.4000,136.8000,164.7300,9.6033,169.6000
174.2000,142.0000,164.8100,9.0958,169.1000
174.8000,131.0000,163.5600,11.0969,167.8000
174.8000,132.2000,163.3750,10.2229,165.5000
174.8000,138.8000,164.8000,9.1883,168.8000
175.2000,138.8000,165.1050,9.4102,169.9000
174.4000,136.0000,162.3400,10.5613,164.5000
175.6000,132.8000,163.2200,10.8965,168.1000
174.8000,133.0000,164.0950,10.0846,168.3000
174.0000,132.8000,163.7900,10.4315,168.4000
174.4000,131.6000,163.6450,10.0841,166.4000
174.8000,141.8000,164.0750,8.5229,165.6000
174.4000,136.8000,164.0850,9.8252,168.1000
174.2000,131.2000,164.6150,10.4905,169.5000
174.4000,140.8000,165.6600,8.2616,168.9000
174.6000,136.4000,164.8250,9.2607,169.2000
174.2000,133.8000,163.4400,10.3714,167.0000
173.6000,135.0000,163.3200,9.8462,166.5000
