max,min,mean,std,median
980.2667,963.3333,976.0213,3.2759,976.6333
980.3333,964.4000,975.9173,3.4808,976.8333
980.4000,958.4667,975.7547,3.9861,976.5667
980.3333,961.0000,975.6947,3.7225,976.4000
980.3333,962.3333,975.8000,3.6989,976.7000
980.3333,961.7333,975.7000,3.6752,976.5333
980.4000,961.4667,975.6040,3.7192,976.5000
980.3333,960.3333,976.1413,3.7103,976.9000
980.4000,963.0000,976.2173,3.4811,977.0667
980.4000,964.4000,976.1573,3.3394,976.9000
980.2667,958.6667,975.7640,3.8577,976.4333
980.3333,963.6000,975.7413,3.6275,976.4667
980.4000,961.4000,975.5507,3.9930,976.6333
980.4667,963.7333,975.6680,3.7140,976.5333
980.3333,961.7333,975.9920,3.7423,976.6333
980.5333,961.6667,975.8693,3.7956,976.6333
980.3333,958.7333,975.4093,4.2779,976.4000
980.4667,958.6000,975.5453,4.1194,976.3333
980.4000,960.0667,975.5947,3.9203,976.4000
980.4000,960.7333,975.4147,3.8270,976.3333
980.6000,964.6000,975.8027,3.4818,976.4333
980.4000,960.3333,975.8613,3.9415,976.9000
980.6000,962.3333,975.7893,3.7719,976.7000
980.4000,961.2000,976.0587,3.6199,976.8000
980.5333,961.0000,975.9053,3.7314,976.4667
980.6667,959.7333,976.1253,3.9283,977.1000
980.6667,961.8000,975.8933,3.9124,976.8667
980.5333,962.1333,975.8427,3.8453,976.9333
980.6667,960.4667,975.7787,3.9494,976.6333
980.5333,961.4000,976.0560,3.6799,976.9000
980.5333,963.0000,975.9720,3.7607,976.7333
980.6000,962.2000,976.0533,3.6418,976.8333
980.4000,960.7333,976.1000,3.6218,976.9667
980.6000,962.2000,975.8907,3.8623,976.8000
980.6667,963.2000,975.8840,3.7637,976.8333
980.5333,960.6000,975.6733,4.0170,976.5333
980.7333,962.4667,975.8720,3.7565,976.6333
980.7333,962.4667,975.9307,3.6055,976.6333
980.6667,961.0667,976.0653,3.8364,976.9667
980.6000,963.0667,976.1867,3.4236,976.9333
980.6000,964.1333,976.0787,3.3536,976.7333
980.6000,962.8000,975.9000,3.6480,976.7667
980.4667,960.8667,975.6747,3.7482,976.6000
980.6667,959.8667,975.7267,4.0061,976.7000
980.7333,964.6000,976.1280,3.2919,976.8000
980.7333,960.6667,975.9573,3.8914,977.0333
980.8000,960.1333,975.8973,3.9380,976.8667
980.6000,961.4667,975.7147,3.9726,976.6000
980.6000,960.9333,975.7480,3.8403,976.5000
980.7333,959.5333,975.8387,4.1019,976.8000
980.7333,965.5333,976.2427,3.1360,976.8333
980.7333,957.8000,975.9027,4.1959,976.6333
980.6667,959.4000,975.6907,4.2205,976.5667
980.5333,964.0667,975.9667,3.5575,976.9333
980.6667,965.1333,976.2240,3.3421,976.9667
980.8000,963.1333,975.9000,3.6824,976.7333
980.7333,963.4000,976.0613,3.4293,976.8000
980.7333,957.3333,975.8013,4.4999,976.8333
