max,min,mean,std,median
174.1333,165.2000,169.3600,2.5260,169.2667
173.6000,165.9333,169.5233,2.1441,169.7333
173.7333,165.8000,169.7533,2.2695,169.8000
173.3333,164.7333,169.5433,2.5118,169.6000
173.6667,164.8667,169.7067,2.4296,169.8667
174.0000,166.0000,170.0800,2.1349,169.8333
173.9333,164.6000,169.9200,2.3941,170.0333
173.8000,166.0000,169.8367,2.1278,169.7000
173.7333,166.3333,170.1367,2.1076,170.1333
173.5333,166.2667,170.0933,1.9089,170.0333
173.6667,165.8667,170.0367,2.1940,169.9000
173.9333,166.2667,170.0133,2.0957,170.0667
173.4667,165.6667,169.9667,2.0681,170.0333
173.7333,165.8667,170.0600,2.2060,169.9667
173.7333,165.9333,169.7733,2.0640,169.7667
173.5333,166.0000,170.0000,2.2024,169.8000
173.7333,166.6667,170.0500,2.0221,170.0333
173.8667,166.4000,169.9633,2.0615,170.0333
173.6667,165.8000,170.0267,2.1838,170.0000
173.9333,166.2000,170.0233,2.1074,170.0000
173.6667,166.2667,170.0433,1.9999,170.3000
173.4667,166.5333,170.1933,1.9272,170.1667
173.6000,165.0000,169.7300,2.2236,169.8000
173.6667,166.1333,170.1433,2.1524,170.1000
173.6667,166.2667,170.0900,2.1942,169.8667
173.6000,166.4000,169.9167,2.1241,169.7333
173.6667,166.1333,169.8533,2.0771,169.7333
173.4667,166.0000,169.7600,2.1371,169.5000
173.6667,165.0667,170.0500,2.3326,170.1333
173.6000,165.6000,169.9633,2.1619,169.9333
173.6000,166.6000,169.8200,1.9067,169.5000
173.7333,164.7333,169.9433,2.4334,169.8333
172.8667,165.7333,169.9733,1.9948,169.9333
173.8667,163.2667,169.9800,2.5344,170.0667
173.4000,166.0000,169.5667,1.9317,169.5000
173.8667,165.6000,169.9700,2.1687,170.0333
174.0000,167.0667,170.3633,1.9815,170.2667
173.2667,167.0667,170.1200,1.7917,170.1000
173.8667,165.8000,169.7567,2.1796,169.7333
173.8667,166.9333,169.8600,1.9035,169.5333
173.6667,166.0000,169.9000,2.0142,169.8000
173.5333,166.4667,169.9800,2.1178,170.0000
173.5333,166.4667,169.7600,1.9987,169.4000
173.6667,165.8000,169.9933,2.1848,169.8333
173.6000,165.4000,169.8800,2.1564,170.1333
173.6667,164.2000,169.9567,2.4343,170.0333
173.7333,165.0667,169.9833,2.3841,170.0000
173.7333,165.0667,169.8633,2.2093,169.7000
174.0000,164.0000,169.9433,2.4545,170.0667
173.4667,166.6000,170.2167,1.9076,170.0000
174.0000,166.8667,170.3000,2.0388,170.3333
173.6667,167.6667,170.6500,1.7323,170.4333
174.2667,167.0667,170.5200,2.0111,170.4000
174.0000,167.0667,170.1933,1.8787,170.0000
173.7333,166.2667,170.3200,2.0695,170.2667
173.4667,166.3333,170.2967,1.8951,170.3667
174.0000,166.8000,170.5067,2.0281,170.2667
174.0667,165.9333,170.1200,2.0935,169.9667
173.8667,166.6667,170.2167,1.9991,170.0000
174.0667,167.0000,170.3533,1.9916,170.2333
173.6667,167.0667,170.1633,1.9215,169.9333
173.8667,166.4000,170.2233,1.9716,170.1667
173.9333,166.2667,170.0500,2.0848,169.7333
173.8000,167.8000,170.2967,1.7690,170.1333
174.1333,167.3333,170.3333,1.9461,170.2667
173.7333,166.3333,170.0767,1.9887,169.9333
173.8667,166.2667,170.0033,2.0198,169.8333
173.9333,166.2000,170.2200,2.0268,170.0000
173.6667,166.2667,170.2733,1.9691,170.0000
173.9333,167.4667,170.4500,1.8553,170.2000
173.8000,167.6000,170.1967,1.7237,170.0333
173.5333,167.3333,170.4367,1.8515,170.2667
173.4000,166.4000,170.3333,1.9841,170.3667
174.1333,167.0667,170.3667,1.9380,170.1333
174.0000,167.4000,170.7067,1.8741,170.7000
173.8000,167.4000,170.2367,1.7627,170.1333
174.0667,166.1333,170.2167,2.0775,170.0333
174.0000,165.7333,170.0533,2.1655,170.1333
173.8667,166.6000,170.1500,1.9914,170.1000
173.6000,167.6000,170.2733,1.8022,170.0667
173.6667,166.7333,170.2133,1.9685,170.4000
174.0000,167.0667,170.2533,1.9110,170.0000
173.8667,165.8000,170.1400,2.1086,170.1000
174.1333,166.6000,170.1400,1.9980,170.0333
173.4667,166.5333,170.3467,1.9787,170.0000
174.0000,166.6667,170.2167,1.9844,170.1667
173.6667,167.2667,170.4467,1.7918,170.5333
174.1333,166.8667,170.3500,2.0515,170.2667
173.6000,166.6000,170.2033,2.0193,170.1000
173.9333,166.6000,170.3033,1.9106,170.2333
173.8667,167.8000,170.3100,1.7764,170.2000
174.0000,167.0000,170.2533,1.9127,170.1667
174.0667,166.8000,170.4033,2.1314,170.7000
173.8667,167.1333,170.3500,1.8555,170.1667
173.6667,167.2000,170.2267,1.9041,170.1000
173.6000,167.3333,170.2500,1.9601,170.1667
174.0000,166.8667,170.2367,1.9569,170.1000
174.0000,166.4667,170.3467,1.9585,170.1000
174.0000,166.6000,170.2767,1.9710,170.2000
173.8667,167.0667,170.0767,1.8899,169.8667
174.0000,167.7333,170.4167,1.8842,170.3000
174.1333,166.6667,170.2400,1.9564,170.1333
173.5333,166.4667,170.1267,1.9800,169.9667
173.8000,167.4000,170.4067,1.7798,170.3333
173.9333,166.9333,170.1133,1.9026,170.1333
173.7333,166.9333,170.1033,1.9510,170.1000
173.6667,166.5333,170.1067,1.9843,169.9667
173.7333,166.2000,170.2433,1.9972,170.3000
173.9333,166.9333,170.1433,1.8663,169.8333
173.8667,167.3333,170.3367,1.8580,170.0667
174.0000,167.2667,170.3767,1.8226,170.3333
173.5333,166.6667,170.1633,1.9114,169.9333
173.8667,166.4000,170.1600,1.9376,170.0000
173.7333,167.2667,170.4133,1.8150,170.4000
174.0667,167.5333,170.3500,1.8564,170.1667
173.4667,166.6000,170.3567,1.8335,170.3333
174.0000,167.2000,170.1867,1.8458,170.0667
174.0000,167.4000,170.2700,1.9593,169.9333
174.0667,167.4000,170.1633,1.7841,170.2000
173.9333,166.3333,170.2567,2.0477,170.1333
174.0667,167.8000,170.2800,1.7030,170.0333
173.6667,167.4667,170.3600,1.9255,170.2667
173.6000,165.6667,169.9567,2.0535,169.7000
173.7333,167.5333,170.4100,1.8867,170.1000
173.3333,165.8000,169.9967,1.9738,169.8667
173.4667,166.9333,170.1400,1.7923,169.9333
173.6667,166.5333,169.9800,1.9935,169.6667
173.6667,166.5333,170.0233,2.0501,170.1000
173.3333,167.0667,170.1533,1.8056,170.2000
173.4667,167.3333,170.3767,1.8157,170.3000
174.0667,167.4667,170.3700,1.8540,170.3667
173.5333,166.9333,170.3533,1.9180,170.1333
173.5333,167.9333,170.1133,1.6860,169.8333
173.5333,167.0000,170.2767,1.8256,170.0333
174.1333,165.2000,170.1667,2.2440,170.1667
173.9333,167.0000,170.3233,2.0807,170.1000
173.2667,165.5333,169.9700,2.0160,169.9667
173.7333,167.0000,170.0867,1.9539,169.7667
173.6667,166.4667,170.2967,2.0174,170.2667
174.1333,167.5333,170.3967,1.8809,170.1667
174.0667,167.0667,170.4200,1.9687,170.2333
173.7333,166.9333,170.0300,1.8582,169.8667
173.9333,166.8000,170.5100,1.9697,170.5333
173.8667,166.7333,170.1133,2.0078,169.9000
173.9333,167.0667,170.1400,1.9064,170.0333
173.7333,167.2000,170.1800,1.8725,170.0333
173.2667,167.2000,170.3133,1.8081,169.9667
173.7333,166.5333,170.0900,1.9335,169.8667
173.8667,167.4000,170.5067,1.8045,170.3333
173.9333,166.2000,170.0733,2.0792,169.9333
173.8667,166.4667,170.3233,2.0625,170.3000
173.5333,166.9333,170.2433,1.9061,170.2000
173.9333,166.6000,170.1533,1.9713,170.2000
173.5333,167.0000,170.2533,1.9167,170.4000
174.2000,166.8000,170.2333,2.0155,169.9000
173.9333,165.1333,170.1000,2.2350,170.2000
